2022-06-18 10:40:20,912+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:21,156+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:21,156+0200 INFO  xelatex - mpm: going to download 304244 bytes
2022-06-18 10:40:21,156+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:40:21,781+0200 INFO  xelatex.packagemanager - installing package kvdefinekeys
2022-06-18 10:40:21,782+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/kvdefinekeys.tar.lzma...
2022-06-18 10:40:21,782+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/kvdefinekeys.tar.lzma
2022-06-18 10:40:22,102+0200 INFO  xelatex - mpm: 0.30 MB, 7.63 Mbit/s
2022-06-18 10:40:22,107+0200 INFO  xelatex - mpm: extracting files from kvdefinekeys.tar.lzma...
2022-06-18 10:40:22,517+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:28,200+0200 INFO  xelatex - installing package pdfescape triggered by tex/generic/pdfescape\pdfescape.sty
2022-06-18 10:40:28,201+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:28,201+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:40:28,202+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:28,456+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:28,457+0200 INFO  xelatex - mpm: going to download 355594 bytes
2022-06-18 10:40:28,457+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:40:29,064+0200 INFO  xelatex.packagemanager - installing package pdfescape
2022-06-18 10:40:29,065+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/pdfescape.tar.lzma...
2022-06-18 10:40:29,065+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/pdfescape.tar.lzma
2022-06-18 10:40:29,378+0200 INFO  xelatex - mpm: 0.36 MB, 9.09 Mbit/s
2022-06-18 10:40:29,384+0200 INFO  xelatex - mpm: extracting files from pdfescape.tar.lzma...
2022-06-18 10:40:29,799+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:35,756+0200 INFO  xelatex - installing package hycolor triggered by tex/latex/hycolor\hycolor.sty
2022-06-18 10:40:35,757+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:35,757+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:40:35,757+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:36,028+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:36,029+0200 INFO  xelatex - mpm: going to download 389104 bytes
2022-06-18 10:40:36,029+0200 INFO  xelatex - mpm: going to install 6 file(s) (1 package(s))
2022-06-18 10:40:36,645+0200 INFO  xelatex.packagemanager - installing package hycolor
2022-06-18 10:40:36,645+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/hycolor.tar.lzma...
2022-06-18 10:40:36,646+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/hycolor.tar.lzma
2022-06-18 10:40:36,962+0200 INFO  xelatex - mpm: 0.39 MB, 9.85 Mbit/s
2022-06-18 10:40:36,968+0200 INFO  xelatex - mpm: extracting files from hycolor.tar.lzma...
2022-06-18 10:40:37,369+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:43,129+0200 INFO  xelatex - installing package letltxmacro triggered by tex/latex/letltxmacro\letltxmacro.sty
2022-06-18 10:40:43,129+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:43,130+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:40:43,130+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:43,413+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:43,414+0200 INFO  xelatex - mpm: going to download 298537 bytes
2022-06-18 10:40:43,414+0200 INFO  xelatex - mpm: going to install 6 file(s) (1 package(s))
2022-06-18 10:40:44,025+0200 INFO  xelatex.packagemanager - installing package letltxmacro
2022-06-18 10:40:44,025+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/letltxmacro.tar.lzma...
2022-06-18 10:40:44,026+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/letltxmacro.tar.lzma
2022-06-18 10:40:44,199+0200 INFO  xelatex - mpm: 0.30 MB, 13.89 Mbit/s
2022-06-18 10:40:44,204+0200 INFO  xelatex - mpm: extracting files from letltxmacro.tar.lzma...
2022-06-18 10:40:44,608+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:50,387+0200 INFO  xelatex - installing package auxhook triggered by tex/latex/auxhook\auxhook.sty
2022-06-18 10:40:50,387+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:50,388+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:40:50,388+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:50,633+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:50,634+0200 INFO  xelatex - mpm: going to download 292852 bytes
2022-06-18 10:40:50,634+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:40:51,253+0200 INFO  xelatex.packagemanager - installing package auxhook
2022-06-18 10:40:51,254+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/auxhook.tar.lzma...
2022-06-18 10:40:51,254+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/auxhook.tar.lzma
2022-06-18 10:40:51,734+0200 INFO  xelatex - mpm: 0.29 MB, 4.88 Mbit/s
2022-06-18 10:40:51,739+0200 INFO  xelatex - mpm: extracting files from auxhook.tar.lzma...
2022-06-18 10:40:52,298+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:58,637+0200 INFO  xelatex - installing package refcount triggered by tex/latex/refcount\refcount.sty
2022-06-18 10:40:58,637+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:58,637+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:40:58,637+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:58,883+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:58,884+0200 INFO  xelatex - mpm: going to download 336386 bytes
2022-06-18 10:40:58,884+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:40:59,498+0200 INFO  xelatex.packagemanager - installing package refcount
2022-06-18 10:40:59,499+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/refcount.tar.lzma...
2022-06-18 10:40:59,499+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/refcount.tar.lzma
2022-06-18 10:40:59,912+0200 INFO  xelatex - mpm: 0.34 MB, 6.52 Mbit/s
2022-06-18 10:40:59,918+0200 INFO  xelatex - mpm: extracting files from refcount.tar.lzma...
2022-06-18 10:41:00,387+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:06,263+0200 INFO  xelatex - installing package gettitlestring triggered by tex/generic/gettitlestring\gettitlestring.sty
2022-06-18 10:41:06,263+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:06,264+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:41:06,264+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:41:06,516+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:41:06,517+0200 INFO  xelatex - mpm: going to download 327428 bytes
2022-06-18 10:41:06,517+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:41:07,162+0200 INFO  xelatex.packagemanager - installing package gettitlestring
2022-06-18 10:41:07,162+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/gettitlestring.tar.lzma...
2022-06-18 10:41:07,163+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/gettitlestring.tar.lzma
2022-06-18 10:41:07,344+0200 INFO  xelatex - mpm: 0.33 MB, 14.55 Mbit/s
2022-06-18 10:41:07,355+0200 INFO  xelatex - mpm: extracting files from gettitlestring.tar.lzma...
2022-06-18 10:41:07,796+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:13,666+0200 INFO  xelatex - installing package kvoptions triggered by tex/latex/kvoptions\kvoptions.sty
2022-06-18 10:41:13,667+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:13,667+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:41:13,667+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:41:13,909+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:41:13,910+0200 INFO  xelatex - mpm: going to download 500847 bytes
2022-06-18 10:41:13,910+0200 INFO  xelatex - mpm: going to install 7 file(s) (1 package(s))
2022-06-18 10:41:14,519+0200 INFO  xelatex.packagemanager - installing package kvoptions
2022-06-18 10:41:14,519+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/kvoptions.tar.lzma...
2022-06-18 10:41:14,520+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/kvoptions.tar.lzma
2022-06-18 10:41:14,828+0200 INFO  xelatex - mpm: 0.50 MB, 13.05 Mbit/s
2022-06-18 10:41:14,833+0200 INFO  xelatex - mpm: extracting files from kvoptions.tar.lzma...
2022-06-18 10:41:15,248+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:20,767+0200 INFO  xelatex - installing package intcalc triggered by tex/generic/intcalc\intcalc.sty
2022-06-18 10:41:20,767+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:20,768+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:41:20,768+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:41:21,045+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:41:21,045+0200 INFO  xelatex - mpm: going to download 441613 bytes
2022-06-18 10:41:21,045+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:41:21,691+0200 INFO  xelatex.packagemanager - installing package intcalc
2022-06-18 10:41:21,692+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/intcalc.tar.lzma...
2022-06-18 10:41:21,692+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/intcalc.tar.lzma
2022-06-18 10:41:21,927+0200 INFO  xelatex - mpm: 0.44 MB, 15.10 Mbit/s
2022-06-18 10:41:21,933+0200 INFO  xelatex - mpm: extracting files from intcalc.tar.lzma...
2022-06-18 10:41:22,342+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:28,082+0200 INFO  xelatex - installing package etexcmds triggered by tex/generic/etexcmds\etexcmds.sty
2022-06-18 10:41:28,082+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:28,082+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:41:28,082+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:41:28,343+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:41:28,343+0200 INFO  xelatex - mpm: going to download 308618 bytes
2022-06-18 10:41:28,343+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:41:28,987+0200 INFO  xelatex.packagemanager - installing package etexcmds
2022-06-18 10:41:28,988+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/etexcmds.tar.lzma...
2022-06-18 10:41:28,988+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/etexcmds.tar.lzma
2022-06-18 10:41:29,139+0200 INFO  xelatex - mpm: 0.31 MB, 16.46 Mbit/s
2022-06-18 10:41:29,144+0200 INFO  xelatex - mpm: extracting files from etexcmds.tar.lzma...
2022-06-18 10:41:29,569+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:41:35,942+0200 INFO  xelatex - installing package bitset triggered by tex/generic/bitset\bitset.sty
2022-06-18 10:41:35,942+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:41:35,942+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:41:35,942+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:41:36,182+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:41:36,183+0200 INFO  xelatex - mpm: going to download 638837 bytes
2022-06-18 10:41:36,183+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:41:36,784+0200 INFO  xelatex.packagemanager - installing package bitset
2022-06-18 10:41:36,784+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/bitset.tar.lzma...
2022-06-18 10:41:36,784+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/bitset.tar.lzma
